id	doi	title	author	journaltitle	volume	issue	pubdate	pagerange	publisher	type	reviewed-work	abstract
10.2307/41509056	10.2307/41509056	A History of Violence and the Myth of American Exceptionalism	Jeremy Varon	The Journal of American History	98	1	2011-06-01T00:00:00Z	pp. 121-124	Organization of American Historians	fla			
10.2307/25094609	10.2307/25094609	Playing the Pivot: Teaching Latina/o History in Good Times and Bad	Pablo Mitchell	The Journal of American History	93	4	2007-03-01T00:00:00Z	pp. 1186-1191	Organization of American Historians	fla			
10.2307/2567914	10.2307/2567914	The Slave Trader, the White Slave, and the Politics of Racial Determination in the 1850s	Walter Johnson	The Journal of American History	87	1	2000-06-01T00:00:00Z	pp. 13-38	Organization of American Historians	fla			
10.2307/2568612	10.2307/2568612	Frontier Myths and Their Applications in America and Israel: A Transnational Perspective	S. Ilan Troen	The Journal of American History	86	3	1999-12-01T00:00:00Z	pp. 1209-1230	Organization of American Historians	fla			
10.2307/40661825	10.2307/40661825	"How Common Culture Shapes the Separate Lives": Sexuality, Race, and Mid-Twentieth-Century Social Constructionist Thought	Joanne Meyerowitz	The Journal of American History	96	4	2010-03-01T00:00:00Z	pp. 1057-1084	Organization of American Historians	fla			
10.2307/2952569	10.2307/2952569	Liberty, Coercion, and the Making of Americans	Gary Gerstle	The Journal of American History	84	2	1997-09-01T00:00:00Z	pp. 524-558	Organization of American Historians	fla			
10.2307/3092170	10.2307/3092170	History in the Fundamentalist Imagination	R. Scott Appleby	The Journal of American History	89	2	2002-09-01T00:00:00Z	pp. 498-511	Organization of American Historians	fla			
10.2307/2080587	10.2307/2080587	"A Whiteout": Malcolm X in South Africa	Bill Nasson	The Journal of American History	80	3	1993-12-01T00:00:00Z	pp. 1199-1201	Organization of American Historians	fla			
10.2307/2567580	10.2307/2567580	On the Borderland of Ethnicity and Race: An Introduction	David Paul Nord	The Journal of American History	86	4	2000-03-01T00:00:00Z	pp. 1630-1631	Organization of American Historians	fla			
10.2307/40661823	10.2307/40661823	"Intended for the Better Government of Man": The Political History of African American Freemasonry in the Era of Emancipation	Stephen Kantrowitz	The Journal of American History	96	4	2010-03-01T00:00:00Z	pp. 1001-1026	Organization of American Historians	fla			
10.2307/3659972	10.2307/3659972	Sound and Fury; Or, Much Ado about Nothing? Cochlear Implants in Historical Perspective	R. A. R. Edwards	The Journal of American History	92	3	2005-12-01T00:00:00Z	pp. 892-920	Organization of American Historians	fla			
10.2307/41509574	10.2307/41509574	Meat in the Middle: Converging Borderlands in the U.S. Midwest, 1865-1900	Kristin Hoganson	The Journal of American History	98	4	2012-03-01T00:00:00Z	pp. 1025-1051	Organization of American Historians	fla			
10.2307/2567579	10.2307/2567579	The Changing Experience of Nature: Historical Encounters with a Northwest River	Linda Nash	The Journal of American History	86	4	2000-03-01T00:00:00Z	pp. 1600-1629	Organization of American Historians	fla			
10.2307/2080409	10.2307/2080409	Making and Remaking an Event: The Leopold and Loeb Case in American Culture	Paula S. Fass	The Journal of American History	80	3	1993-12-01T00:00:00Z	pp. 919-951	Organization of American Historians	fla			
10.2307/2081176	10.2307/2081176	Oral History and Music	Vivian Perlis	The Journal of American History	81	2	1994-09-01T00:00:00Z	pp. 610-619	Organization of American Historians	fla			
10.2307/41510320	10.2307/41510320	The Risks of Dead Reckoning: A Postscript on Oil, Climate Change, and Political Time	Karen R. Merrill	The Journal of American History	99	1	2012-06-01T00:00:00Z	pp. 252-255	Organization of American Historians	fla			
10.2307/2080047	10.2307/2080047	What Did Eisenhower Tell Kennedy about Indochina? The Politics of Misperception	Fred I. Greenstein, Richard H. Immerman	The Journal of American History	79	2	1992-09-01T00:00:00Z	pp. 568-587	Organization of American Historians	fla			
10.2307/2700615	10.2307/2700615	Using Historical Landscape to Stimulate Historical Imagination: A Memoir of Climbing outside the Box	James P. Whittenburg	The Journal of American History	88	4	2002-03-01T00:00:00Z	pp. 1481-1488	Organization of American Historians	fla			
10.2307/40959914	10.2307/40959914	Corrections: Suicide, Slavery, and Memory in North America		The Journal of American History	97	2	2010-09-01T00:00:00Z	p. 603	Organization of American Historians	fla			
10.2307/3092176	10.2307/3092176	The Tuskegee Airmen Oral History Project and Oral History in the National Park Service	J. Todd Moye	The Journal of American History	89	2	2002-09-01T00:00:00Z	pp. 580-587	Organization of American Historians	fla			
10.2307/25094595	10.2307/25094595	"The Cause of Her Grief": The Rape of a Slave in Early New England	Wendy Anne Warren	The Journal of American History	93	4	2007-03-01T00:00:00Z	pp. 1031-1049	Organization of American Historians	fla			
10.2307/2567921	10.2307/2567921	Afterword	Robin D. Kelley	The Journal of American History	87	1	2000-06-01T00:00:00Z	pp. 168-171	Organization of American Historians	fla			
10.2307/2080210	10.2307/2080210	Evil Humors and Ardent Spirits: The Rough Culture of Canal Construction Laborers	Peter Way	The Journal of American History	79	4	1993-03-01T00:00:00Z	pp. 1397-1428	Organization of American Historians	fla			
10.2307/3660524	10.2307/3660524	From Captives to Slaves: Commodifying Indian Women in the Borderlands	Juliana Barr	The Journal of American History	92	1	2005-06-01T00:00:00Z	pp. 19-46	Organization of American Historians	fla			
10.2307/3660525	10.2307/3660525	The Edwardsean Tradition and the Antislavery Debate, 1740-1865	Kenneth P. Minkema, Harry S. Stout	The Journal of American History	92	1	2005-06-01T00:00:00Z	pp. 47-74	Organization of American Historians	fla			
10.2307/25095327	10.2307/25095327	A Place for Regions in the Modern U.S. Survey?	David M. Wrobel	The Journal of American History	94	4	2008-03-01T00:00:00Z	pp. 1203-1210	Organization of American Historians	fla			
10.2307/2081653	10.2307/2081653	Reconstruction in United States History Textbooks	Thomas C. Holt	The Journal of American History	81	4	1995-03-01T00:00:00Z	pp. 1641-1651	Organization of American Historians	fla			
10.2307/2674730	10.2307/2674730	The United States and "Psychological Warfare" in Italy, 1948-1955	Mario Del Pero	The Journal of American History	87	4	2001-03-01T00:00:00Z	pp. 1304-1334	Organization of American Historians	fla			
10.2307/2674732	10.2307/2674732	War, Region, and Social Welfare: Federal Aid to Servicemen's Dependents in the South, 1917-1921	K. Walter Hickel	The Journal of American History	87	4	2001-03-01T00:00:00Z	pp. 1362-1391	Organization of American Historians	fla			
10.2307/2700787	10.2307/2700787	Is the Supreme Court Sometimes Irrelevant? Race and the Southern Criminal Justice System in the 1940s	Michael J. Klarman	The Journal of American History	89	1	2002-06-01T00:00:00Z	pp. 119-153	Organization of American Historians	fla			
10.2307/3660358	10.2307/3660358	We Are Not Ready to Assess History Performance	Richard Rothstein	The Journal of American History	90	4	2004-03-01T00:00:00Z	pp. 1381-1391	Organization of American Historians	fla			
10.2307/3660882	10.2307/3660882	Building a Straight State: Sexuality and Social Citizenship under the 1944 G.I. Bill	Margot Canaday	The Journal of American History	90	3	2003-12-01T00:00:00Z	pp. 935-957	Organization of American Historians	fla			
10.2307/2700393	10.2307/2700393	W. E. B. Du Bois, German Social Thought, and the Racial Divide in American Progressivism, 1892-1909	Axel R. Schafer	The Journal of American History	88	3	2001-12-01T00:00:00Z	pp. 925-949	Organization of American Historians	fla			
10.2307/2952733	10.2307/2952733	Ideology and Nationalism on the Eve of the American Revolution: Revisions Once More in Need of Revising	T. H. Breen	The Journal of American History	84	1	1997-06-01T00:00:00Z	pp. 13-39	Organization of American Historians	fla			
10.2307/2080602	10.2307/2080602	History as Social Criticism: Conversations with Christopher Lasch	Casey Blake, Christopher Phelps	The Journal of American History	80	4	1994-03-01T00:00:00Z	pp. 1310-1332	Organization of American Historians	fla			
10.2307/2700777	10.2307/2700777	Here Is the Problem: An Introduction	Richard White	The Journal of American History	89	1	2002-06-01T00:00:00Z	pp. 17-19	Organization of American Historians	fla			
10.2307/2081453	10.2307/2081453	Coming to Our Senses	George H. Roeder, Jr.	The Journal of American History	81	3	1994-12-01T00:00:00Z	pp. 1112-1122	Organization of American Historians	fla			
10.2307/2079701	10.2307/2079701	Inventing a Concept of Documentation	Andrea Hinding	The Journal of American History	80	1	1993-06-01T00:00:00Z	pp. 168-178	Organization of American Historians	fla			
10.2307/2080792	10.2307/2080792	The Tempest in the Wilderness: The Racialization of Savagery	Ronald Takaki	The Journal of American History	79	3	1992-12-01T00:00:00Z	pp. 892-912	Organization of American Historians	fla			
10.2307/2081436	10.2307/2081436	History and the Public Purpose	Michael Cassity	The Journal of American History	81	3	1994-12-01T00:00:00Z	pp. 969-976	Organization of American Historians	fla			
10.2307/25094596	10.2307/25094596	"A Rare Phenomenon of Philological Vegetation": The Word "Contraband" and the Meanings of Emancipation in the United States	Kate Masur	The Journal of American History	93	4	2007-03-01T00:00:00Z	pp. 1050-1084	Organization of American Historians	fla			
10.2307/25095130	10.2307/25095130	Boundary Issues: Clarifying New Orleans's Murky Edges	Ari Kelman	The Journal of American History	94	3	2007-12-01T00:00:00Z	pp. 695-703	Organization of American Historians	fla			
10.2307/25094783	10.2307/25094783	Visual Literacy	Michael Lesy	The Journal of American History	94	1	2007-06-01T00:00:00Z	pp. 143-153	Organization of American Historians	fla			
10.2307/2567576	10.2307/2567576	Presidential Address: "The Gods Bring Threads to Webs Begun"	William H. Chafe	The Journal of American History	86	4	2000-03-01T00:00:00Z	pp. 1531-1551	Organization of American Historians	fla			
10.2307/2568607	10.2307/2568607	Writing Atlantic History; or, Reconfiguring the History of Colonial British America	Nicholas Canny	The Journal of American History	86	3	1999-12-01T00:00:00Z	pp. 1093-1114	Organization of American Historians	fla			
10.2307/2945109	10.2307/2945109	Beyond Double Consciousness: Black Peace Corps Volunteers in Africa, 1961-1971	Jonathan Zimmerman	The Journal of American History	82	3	1995-12-01T00:00:00Z	pp. 999-1028	Organization of American Historians	fla			
10.2307/2081156	10.2307/2081156	Introduction	Alberto Herrera, Jr.	The Journal of American History	81	1	1994-06-01T00:00:00Z	p. 358	Organization of American Historians	fla			
10.2307/2952566	10.2307/2952566	"Good Cooks and Washers": Slave Hiring, Domestic Labor, and the Market in Bourbon County, Kentucky	Keith C. Barton	The Journal of American History	84	2	1997-09-01T00:00:00Z	pp. 436-460	Organization of American Historians	fla			
10.2307/41510118	10.2307/41510118	Conservatism as a Growing Field of Scholarship	Alan Brinkley	The Journal of American History	98	3	2011-12-01T00:00:00Z	pp. 748-751	Organization of American Historians	fla			
10.2307/2952737	10.2307/2952737	Brave New World or Blind Alley? American History on the World Wide Web	Michael O'Malley, Roy Rosenzweig	The Journal of American History	84	1	1997-06-01T00:00:00Z	pp. 132-155	Organization of American Historians	fla			
10.2307/2568765	10.2307/2568765	Talking about War: Reflections on Doing Oral History and Military History	Edward M. Coffman	The Journal of American History	87	2	2000-09-01T00:00:00Z	pp. 582-592	Organization of American Historians	fla			
10.2307/25095312	10.2307/25095312	Letters to the Editor	Richard F. Hill, Gerhard L. Weinberg, Vincent Carretta, G. Ugo Nwokeji, Jeffrey Elton Anderson, Patrick O. Cohrs, Stephen A. Schuker, Donald A. Ritchie, Andrea Friedman, Benjamin Feldman	The Journal of American History	94	3	2007-12-01T00:00:00Z	pp. 1051-1055	Organization of American Historians	fla			
10.2307/25094604	10.2307/25094604	A Final Word	Wayne E. Lee	The Journal of American History	93	4	2007-03-01T00:00:00Z	pp. 1161-1162	Organization of American Historians	fla			
10.2307/2945641	10.2307/2945641	"The Liberty of Self-Degradation: Polygamy, Woman Suffrage, and Consent in Nineteenth-Century America	Sarah Barringer Gordon	The Journal of American History	83	3	1996-12-01T00:00:00Z	pp. 815-847	Organization of American Historians	fla			
10.2307/2953089	10.2307/2953089	Stick It in L.A.! Community Control and Nuclear Power in California's Central Valley	Thomas R. Wellock	The Journal of American History	84	3	1997-12-01T00:00:00Z	pp. 942-978	Organization of American Historians	fla			
10.2307/25094787	10.2307/25094787	Remembering the Oklahoma City Bombing	Anthony Fernandez, III	The Journal of American History	94	1	2007-06-01T00:00:00Z	pp. 179-182	Organization of American Historians	fla			
10.2307/3659613	10.2307/3659613	The Many Facets of Brown: Integration in a Multiracial Society	Scott Kurashige	The Journal of American History	91	1	2004-06-01T00:00:00Z	pp. 56-68	Organization of American Historians	fla			
10.2307/2674930	10.2307/2674930	To Faithfully Preserve: History and Lore from America's National Parks	Randall M. Miller	The Journal of American History	88	1	2001-06-01T00:00:00Z	pp. 171-172	Organization of American Historians	fla			
10.2307/2952901	10.2307/2952901	A Later Comment	Jacquelyn Dowd Hall	The Journal of American History	83	4	1997-03-01T00:00:00Z	pp. 1268-1272	Organization of American Historians	fla			
10.2307/4486237	10.2307/4486237	Escaping Steigerwald's "Plastic Cages": Consumers as Subjects and Objects in Modern Capitalism	Lizabeth Cohen	The Journal of American History	93	2	2006-09-01T00:00:00Z	pp. 409-413	Organization of American Historians	fla			
10.2307/2945108	10.2307/2945108	The Social Utility of Wicked Self-Love: Calvinism, Capitalism, and Public Policy in Revolutionary New England	James D. German	The Journal of American History	82	3	1995-12-01T00:00:00Z	pp. 965-998	Organization of American Historians	fla			
10.2307/2952900	10.2307/2952900	Referees' Reports	Edward L. Ayers	The Journal of American History	83	4	1997-03-01T00:00:00Z	pp. 1254-1267	Organization of American Historians	fla			
10.2307/2079342	10.2307/2079342	The Two Faces of Republicanism: Gender and Proslavery Politics in Antebellum South Carolina	Stephanie McCurry	The Journal of American History	78	4	1992-03-01T00:00:00Z	pp. 1245-1264	Organization of American Historians	fla			
