id	doi	title	author	journaltitle	volume	issue	pubdate	pagerange	publisher	type	reviewed-work	abstract
10.2307/2702708	10.2307/2702708	Twentieth-Century Communism and Anticommunism: The View after the Cold War	Andrew E. Neather	Reviews in American History	23	2	1995-06-01T00:00:00Z	pp. 336-341	The Johns Hopkins University Press	brv	The Odyssey of the Abraham Lincoln Brigade: Americans in the Spanish Civil War|Peter N. Carroll, Red Hunting in the Promised Land: Anticommunism and the Making of America|Joel Kovel		
10.2307/2702944	10.2307/2702944	Body and Soul: The Modernist Impulse in American Puritanism	Susan Juster	Reviews in American History	21	1	1993-03-01T00:00:00Z	pp. 19-25	The Johns Hopkins University Press	brv	Female Piety in Puritan New England: The Emergence of Religious Humanism|Amanda Porterfield, The Prism of Piety: Catholick Congregational Clergy at the Beginning of the Enlightenment|John Corrigan		
10.2307/30030618	10.2307/30030618	Points of View	Elizabeth Johns	Reviews in American History	24	1	1996-03-01T00:00:00Z	pp. 36-39	The Johns Hopkins University Press	brv	Cities of the Mississippi: Nineteenth-Century Images of Urban Development|John W. Reps		
10.2307/2703268	10.2307/2703268	Whose Intent and Which Purpose? The Origins of the Fourteenth Amendment	Paul Kens	Reviews in American History	20	1	1992-03-01T00:00:00Z	pp. 59-64	The Johns Hopkins University Press	brv	Civil Rights, the Constitution, and Congress, 1863-1869|Earl M. Maltz, No State Shall Abridge: The Fourteenth Amendment and the Bill of Rights|Michael Kent Curtis		
10.2307/30030853	10.2307/30030853	Science Goes to War: The Radiation Laboratory, Radar, and Their Technological Consequences	David K. van Keuren	Reviews in American History	25	4	1997-12-01T00:00:00Z	pp. 643-647	The Johns Hopkins University Press	brv	The Invention That Changed the World: How a Small Group of Radar Pioneers Won the Second World War and Launched a Technological Revolution|Robert Buderi		
10.2307/30031185	10.2307/30031185	Back to the Future	Kenneth Cmiel	Reviews in American History	28	3	2000-09-01T00:00:00Z	pp. 455-459	The Johns Hopkins University Press	brv	The End of Utopia: Politics and Culture in the Age of Apathy|Russell Jacoby		
10.2307/2702808	10.2307/2702808	If Rooms Could Talk: History, Houses, and Home Life	Janet A. Hutchison	Reviews in American History	22	4	1994-12-01T00:00:00Z	pp. 614-619	The Johns Hopkins University Press	brv	American Home Life, 1880-1930: A Social History of Spaces and Services|Jessica Foy;Thomas J. Schlereth		
10.2307/2702858	10.2307/2702858	Native American History and the Search for Common Ground	Colin G. Calloway	Reviews in American History	20	4	1992-12-01T00:00:00Z	pp. 447-452	The Johns Hopkins University Press	brv	The Middle Ground: Indians, Empires, and Republics in the Great Lakes Region, 1650-1815.|Richard White		
10.2307/30030752	10.2307/30030752	Who Elected Tugwell?	Robert H. Zieger	Reviews in American History	25	1	1997-03-01T00:00:00Z	pp. 101-106	The Johns Hopkins University Press	brv	Building a Democratic Political Order: Reshaping American Liberalism in the 1930s and 1940s|David Plotke		
10.2307/30030682	10.2307/30030682	Littletowners	William Deverell	Reviews in American History	24	3	1996-09-01T00:00:00Z	pp. 432-436	The Johns Hopkins University Press	brv	Three Frontiers: Family, Land, and Society in the American West, 1850-1900|Dean L. May		
10.2307/2703312	10.2307/2703312	The Nineteenth-Century Political Nation: A Tale of Two Syntheses	Reeve Huston	Reviews in American History	23	3	1995-09-01T00:00:00Z	pp. 413-420	The Johns Hopkins University Press	brv	The Market Revolution: Jacksonian America, 1815-1846|Charles Sellers, The American Political Nation, 1838-1893|Joel H. Silbey		
10.2307/30031103	10.2307/30031103	Making America's Destiny Manifest	Philip F. Gura	Reviews in American History	27	4	1999-12-01T00:00:00Z	pp. 554-559	The Johns Hopkins University Press	brv	Young America: The Flowering of Democracy in New York City|Edward L. Widmer		
10.2307/30030755	10.2307/30030755	"Professors into Propagandists": German Pows and the Failure of Reeducation	William M. Tuttle, Jr.	Reviews in American History	25	1	1997-03-01T00:00:00Z	pp. 121-126	The Johns Hopkins University Press	brv	The Barbed-Wire College: Reeducating German POWs in the United States During World War II|Ron Robin		
10.2307/2703399	10.2307/2703399	Factoring in Race and Gender: New Facets of Culture, New Aspects of War	Jean V. Matthews	Reviews in American History	21	4	1993-12-01T00:00:00Z	pp. 600-605	The Johns Hopkins University Press	brv	The Culture of Sentiment: Race, Gender, and Sentimentality in 19th Century America|Shirley Samuels, Divided Houses: Gender and the Civil War|Catherine Clinton;Nina Silber		
10.2307/2702949	10.2307/2702949	The Meaning of the Civil War	W. J. Rorabaugh	Reviews in American History	21	1	1993-03-01T00:00:00Z	pp. 51-56	The Johns Hopkins University Press	brv	Toward a Social History of the American Civil War: Exploratory Essays|Maris A. Vinovskis, Glorious Contentment: The Grand Army of the Republic, 1865-1900|Stuart McConnell		
10.2307/2702697	10.2307/2702697	Hiram W. Johnson and the American Liberal Tradition	William A. Link	Reviews in American History	23	2	1995-06-01T00:00:00Z	pp. 272-276	The Johns Hopkins University Press	brv	A Bloc of One: The Political Career of Hiram W. Johnson|Richard Coke Lower		
10.2307/30030818	10.2307/30030818	All Waters Run Deep	William Deverell	Reviews in American History	25	3	1997-09-01T00:00:00Z	pp. 462-468	The Johns Hopkins University Press	brv	Water, Land, and Law in the West: The Limits of Public Policy, 1850-1920|Donald J. Pisani		
10.2307/2702999	10.2307/2702999	The Renaissance of Judicial Biography	G. Edward White	Reviews in American History	23	4	1995-12-01T00:00:00Z	pp. 716-722	The Johns Hopkins University Press	brv	Hugo Black: A Biography|Roger K. Newman		
10.2307/30030668	10.2307/30030668	Leonard D. White and the Invention of American Administrative History	Richard R. John	Reviews in American History	24	2	1996-06-01T00:00:00Z	pp. 344-360	The Johns Hopkins University Press	brv	The Federalists|Leonard D. White		
10.2307/2702782	10.2307/2702782	Rumbles Roman and Rebellious	Patrick N. Allitt	Reviews in American History	21	3	1993-09-01T00:00:00Z	pp. 459-464	The Johns Hopkins University Press	brv	American Catholic Arts and Fictions: Culture, Ideology, Aesthetics|Paul Giles		
10.2307/30031112	10.2307/30031112	Surveying Postwar America: On a Grand Scale	Walter L. Hixson	Reviews in American History	27	4	1999-12-01T00:00:00Z	pp. 618-622	The Johns Hopkins University Press	brv	Grand Expectations: The United States, 1945-1974|James T. Patterson		
10.2307/2703211	10.2307/2703211	Making Connections	David S. Painter	Reviews in American History	21	2	1993-06-01T00:00:00Z	pp. 267-272	The Johns Hopkins University Press	brv	The United States in Central America, 1860-1911: Episodes of Social Imperialism and Imperial Rivalry in the World System|Thomas D. Schoonover		
10.2307/30030681	10.2307/30030681	Another Kind of War	Richard H. Sewell	Reviews in American History	24	3	1996-09-01T00:00:00Z	pp. 426-431	The Johns Hopkins University Press	brv	When the Yankees Came: Conflict and Chaos in the Occupied South, 1861-1865|Steven V. Ash, The Hard Hand of War: Union Policy toward Southern Civilians, 1861-1865|Mark Grimsley		
10.2307/2702980	10.2307/2702980	At Work in the Land of the Bean and the Cod	Christopher Clark	Reviews in American History	23	4	1995-12-01T00:00:00Z	pp. 600-605	The Johns Hopkins University Press	brv	Farmers and Fishermen: Two Centuries of Work in Essex County, Massachusetts, 1630-1850|Daniel Vickers		
10.2307/30031169	10.2307/30031169	The Accidental Empire	Alison Games	Reviews in American History	28	3	2000-09-01T00:00:00Z	pp. 341-350	The Johns Hopkins University Press	brv	The Oxford History of the British Empire, Volume I: The Origins of Empire: British Overseas Enterprise to the Close of the Seventeenth Century|Nicholas Canny, The Oxford History of the British Empire, Volume II: The Eighteenth Century|P. J. Marshall		
10.2307/2702970	10.2307/2702970	The "New Western History" Comes of Age	Donald J. Pisani	Reviews in American History	21	1	1993-03-01T00:00:00Z	pp. 166-171	The Johns Hopkins University Press	brv	Under an Open Sky: Rethinking America's Western Past|William Cronon;George Miles;Jay Gitlin		
10.2307/30030907	10.2307/30030907	The Strange Death of Corporate Culture at Studebaker	Kim McQuaid	Reviews in American History	26	2	1998-06-01T00:00:00Z	pp. 434-438	The Johns Hopkins University Press	brv	Studebaker: The Life and Death of an American Corporation|Donald T. Critchlow		
10.2307/2702898	10.2307/2702898	Whose Misfortune? Richard White's Ambivalent Region	Albert L. Hurtado	Reviews in American History	22	2	1994-06-01T00:00:00Z	pp. 286-291	The Johns Hopkins University Press	brv	It's Your Misfortune and None of My Own: A History of the American West|Richard White		
10.2307/30030949	10.2307/30030949	Bewitched, Bothered, and Bewildered: Salem's Witches Haunt New England History	Bruce C. Daniels	Reviews in American History	26	4	1998-12-01T00:00:00Z	pp. 663-667	The Johns Hopkins University Press	brv	Damned Women: Sinners and Witches in Puritan New England|Elizabeth Reis		
10.2307/2702979	10.2307/2702979	Technology and Early American History	Bruce E. Seely	Reviews in American History	23	4	1995-12-01T00:00:00Z	pp. 593-599	The Johns Hopkins University Press	brv	Early American Technology: Doing and Making Things from the Colonial Era through 1850|Judith A. McGaw		
10.2307/30030805	10.2307/30030805	The Founding Again: Both Politics and Ideas	Ralph Ketcham	Reviews in American History	25	3	1997-09-01T00:00:00Z	pp. 386-389	The Johns Hopkins University Press	brv	Original Meanings: Politics and Ideas in the Making of the Constitution|Jack N. Rakove		
10.2307/2702703	10.2307/2702703	Eleanor and Franklin Redux	Allida M. Black	Reviews in American History	23	2	1995-06-01T00:00:00Z	pp. 307-312	The Johns Hopkins University Press	brv	No Ordinary Time. Franklin and Eleanor Roosevelt: The Home Front in World War II|Doris Kearns Goodwin		
10.2307/30030931	10.2307/30030931	The Ragged Edge of History: Intellectuals and the American West	Ann Fabian	Reviews in American History	26	3	1998-09-01T00:00:00Z	pp. 575-580	The Johns Hopkins University Press	brv	Frontiers of Historical Imagination: Narrating the European Conquest of Native America, 1890-1990|Kerwin Lee Klein		
10.2307/30031051	10.2307/30031051	Diagnosing the Body Politic	James J. Connolly	Reviews in American History	27	2	1999-06-01T00:00:00Z	pp. 202-209	The Johns Hopkins University Press	brv	The Good Citizen: A History of American Civic Life|Michael Schudson		
10.2307/30031063	10.2307/30031063	A Question of Leadership	Peter J. Ling	Reviews in American History	27	2	1999-06-01T00:00:00Z	pp. 289-297	The Johns Hopkins University Press	brv	How Long? How Long? African-American Women in the Struggle for Civil Rights|Belinda Robnett		
10.2307/30030636	10.2307/30030636	Homefront Children: History and Historiography	John W. Jeffries	Reviews in American History	24	1	1996-03-01T00:00:00Z	pp. 144-149	The Johns Hopkins University Press	brv	"Daddy's Gone to War": The Second World War in the Lives of America's Children|William M. Tuttle, Jr.		
10.2307/30030816	10.2307/30030816	Getting under Your Skin: X-rays as Social History	David Rosner	Reviews in American History	25	3	1997-09-01T00:00:00Z	pp. 451-455	The Johns Hopkins University Press	brv	Technology in the Hospital: Transforming Patient Care in the Early Twentieth Century|Joel Howell		
10.2307/30030843	10.2307/30030843	The Politics of Money in Industrializing America, 1865-1896	Bruce Palmer	Reviews in American History	25	4	1997-12-01T00:00:00Z	pp. 583-588	The Johns Hopkins University Press	brv	Goldbugs and Greenbacks: The Antimonopoly Tradition and the Politics of Finance in America, 1865-1896|Gretchen Ritter		
10.2307/2703154	10.2307/2703154	Mobility and Mill Towns: Moving Up or Moving Out?	Ken Fones-Wolf	Reviews in American History	20	3	1992-09-01T00:00:00Z	pp. 331-336	The Johns Hopkins University Press	brv	Sons and Daughters of Labor: Class and Clerical Work in Turn-of-the-Century Pittsburgh|Ileen A. DeVault, Working People of Holyoke: Class and Ethnicity in a Massachusetts Mill Town, 1850-1960|William F. Hartford		
10.2307/30030964	10.2307/30030964	Men, Maps, and Markets: First Causes and Last Resorts in U.S.-Japan Relations	Eileen P. Scully	Reviews in American History	26	4	1998-12-01T00:00:00Z	pp. 759-765	The Johns Hopkins University Press	brv	The Clash: A History of U.S.-Japan Relations|Walter LaFeber		
10.2307/30031110	10.2307/30031110	Class-ic Cinema	Kathryn J. Oberdeck	Reviews in American History	27	4	1999-12-01T00:00:00Z	pp. 601-609	The Johns Hopkins University Press	brv	Working-Class Hollywood: Silent Film and the Shaping of Class in America|Steven J. Ross		
10.2307/2702771	10.2307/2702771	The Rise and Fall of the House of Perry: A Tale of Anglo-American Maritime Enterprise	Paul A. Gilje	Reviews in American History	21	3	1993-09-01T00:00:00Z	pp. 390-393	The Johns Hopkins University Press	brv	Perry of London: A Family on the Seaborne Frontier, 1615-1753|Jacob M. Price		
10.2307/30030918	10.2307/30030918	Is There an American Self?	Charles L. Ponce de Leon	Reviews in American History	26	3	1998-09-01T00:00:00Z	pp. 489-496	The Johns Hopkins University Press	brv	Making the American Self: Jonathan Edwards to Abraham Lincoln|Daniel Walker Howe		
10.2307/30031005	10.2307/30031005	Looking for a Miracle	John M. Ysursa	Reviews in American History	27	1	1999-03-01T00:00:00Z	pp. 65-72	The Johns Hopkins University Press	brv	The Revival of 1857-58: Interpreting an American Religious Awakening|Kathryn Teresa Long		
10.2307/2703407	10.2307/2703407	To End All Social Reform: A Progressive's Search for International Order	Thomas D. Schoonover	Reviews in American History	21	4	1993-12-01T00:00:00Z	pp. 647-654	The Johns Hopkins University Press	brv	To End All Wars: Woodrow Wilson and the Quest for a New World Order|Thomas J. Knock		
10.2307/2703364	10.2307/2703364	Washington Think Tanks and the Chaos of Policy Making	Rodney Carlisle	Reviews in American History	22	1	1994-03-01T00:00:00Z	pp. 163-167	The Johns Hopkins University Press	brv	The Transformation of American Politics: The New Washington and the Rise of Think Tanks|David M. Ricci		
10.2307/2703355	10.2307/2703355	The Dialectics of Melodrama	Benjamin McArthur	Reviews in American History	22	1	1994-03-01T00:00:00Z	pp. 108-112	The Johns Hopkins University Press	brv	Melodramatic Formations: American Theatre and Society, 1820-1870|Bruce A. McConachie		
10.2307/30030967	10.2307/30030967	By the Bomb's Early Noir	Michael S. Mayer	Reviews in American History	26	4	1998-12-01T00:00:00Z	pp. 778-785	The Johns Hopkins University Press	brv	Dr. Strangelove's America: Society and Culture in the Atomic Age|Margot A. Henriksen		
10.2307/2703014	10.2307/2703014	Jackson Reconsidered	Peter Knupfer	Reviews in American History	22	3	1994-09-01T00:00:00Z	pp. 424-427	The Johns Hopkins University Press	brv	The Presidency of Andrew Jackson|Donald Cole		
10.2307/30030625	10.2307/30030625	Mass Consumption, Schmass Consumption: On Jewish Things and American Popular Culture	Andrew R. Heinze	Reviews in American History	24	1	1996-03-01T00:00:00Z	pp. 73-83	The Johns Hopkins University Press	brv	The Wonders of America: Reinventing Jewish Culture, 1880-1950|Jenna Weissman Joselit		
10.2307/30030777	10.2307/30030777	The Compromise with Texas?	Peter Knupfer	Reviews in American History	25	2	1997-06-01T00:00:00Z	pp. 237-242	The Johns Hopkins University Press	brv	Texas, New Mexico, and the Comprise of 1850: Boundary Dispute and Sectional Crisis|Mark J. Stegmaier		
