id	doi	title	author	journaltitle	volume	issue	pubdate	pagerange	publisher	type	reviewed-work	abstract
10.2307/2649567	10.2307/2649567	On Observing the Quicksand	Michael O'Brien	The American Historical Review	104	4	1999-10-01T00:00:00Z	pp. 1202-1207	American Historical Association, Oxford University Press	fla			
10.2307/2166163	10.2307/2166163	Defining the Boundaries of Freedom in the World of Cane: Cuba, Brazil, and Louisiana after Emancipation	Rebecca J. Scott	The American Historical Review	99	1	1994-02-01T00:00:00Z	pp. 70-102	American Historical Association, Oxford University Press	fla			
10.2307/2170386	10.2307/2170386	Collected Essays		The American Historical Review	101	5	1996-12-01T00:00:00Z	pp. 1662-1676	American Historical Association, Oxford University Press	fla			
10.1086/ahr.110.3.693	10.1086/ahr.110.3.693	The Ethics of Hunger and the Assembly of Society: The Techno‐Politics of the School Meal in Modern Britain	James Vernon	The American Historical Review	110	3	2005-06-01T00:00:00Z	pp. 693-725	American Historical Association, Oxford University Press	fla			
10.2307/2650771	10.2307/2650771	The Power of History	Joyce Appleby	The American Historical Review	103	1	1998-02-01T00:00:00Z	pp. 1-14	American Historical Association, Oxford University Press	fla			
10.2307/2692740	10.2307/2692740	Specters of History: On Nostalgia, Exile, and Modernity	Peter Fritzsche	The American Historical Review	106	5	2001-12-01T00:00:00Z	pp. 1587-1618	American Historical Association, Oxford University Press	fla			
10.1086/ahr.111.1.16	10.1086/ahr.111.1.16	The Defense of Inhumanity: Air Control and the British Idea of Arabia	Priya Satia	The American Historical Review	111	1	2006-02-01T00:00:00Z	pp. 16-51	American Historical Association, Oxford University Press	fla			
10.2307/2165491	10.2307/2165491	Czechoslovakia	Jiří Kořalka	The American Historical Review	97	4	1992-10-01T00:00:00Z	pp. 1026-1040	American Historical Association, Oxford University Press	fla			
10.1086/531113	10.1086/531113	Collected Essays		The American Historical Review	109	5	2004-12-01T00:00:00Z	pp. 1690-1694	American Historical Association, Oxford University Press	fla			
10.1086/530557	10.1086/530557	Investing the Riches of the Poor: Servant Women and Their Last Wills	Giovanna Benadusi	The American Historical Review	109	3	2004-06-01T00:00:00Z	pp. 805-826	American Historical Association, Oxford University Press	fla			
10.2307/2692330	10.2307/2692330	Land, Labor, and Difference: Elementary Structures of Race	Patrick Wolfe	The American Historical Review	106	3	2001-06-01T00:00:00Z	pp. 866-905	American Historical Association, Oxford University Press	fla			
10.2307/40006668	10.2307/40006668	Politics of Colonial Sensation: The Trial of Thomas Picton and the Cause of Louisa Calderon	James Epstein	The American Historical Review	112	3	2007-06-01T00:00:00Z	pp. 712-741	American Historical Association, Oxford University Press	fla			
10.1086/532489	10.1086/532489	Documents and Bibliographies		The American Historical Review	107	2	2002-04-01T00:00:00Z	pp. 681-683	American Historical Association, Oxford University Press	fla			
10.2307/1571462	10.2307/1571462	Small-Scale Dynamics of Large-Scale Processes	Rebecca J. Scott	The American Historical Review	105	2	2000-04-01T00:00:00Z	pp. 472-479	American Historical Association, Oxford University Press	fla			
10.2307/2650374	10.2307/2650374	Seventeenth-Century Ireland and the New British and Atlantic Histories	Jane Ohlmeyer	The American Historical Review	104	2	1999-04-01T00:00:00Z	pp. 446-462	American Historical Association, Oxford University Press	fla			
10.1086/ahr.110.4.xiii	10.1086/ahr.110.4.xiii	In This Issue		The American Historical Review	110	4	2005-10-01T00:00:00Z	pp. xiii-xv	American Historical Association, Oxford University Press	fla			
10.2307/2166598	10.2307/2166598	Distant Thunder: The Creation of a World Market in Rice and the Transformations It Wrought	Peter A. Coclanis	The American Historical Review	98	4	1993-10-01T00:00:00Z	pp. 1050-1078	American Historical Association, Oxford University Press	fla			
10.1086/532291	10.1086/532291	Of Civilization and Savages: The Mimetic Imperialism of Japan's 1874 Expedition to Taiwan	Robert Eskildsen	The American Historical Review	107	2	2002-04-01T00:00:00Z	pp. 388-418	American Historical Association, Oxford University Press	fla			
10.2307/2165724	10.2307/2165724	Learning to Talk More Like a Man: Boston Women's Class-Bridging Organizations, 1870-1940	Sarah Deutsch	The American Historical Review	97	2	1992-04-01T00:00:00Z	pp. 379-404	American Historical Association, Oxford University Press	fla			
10.2307/2168387	10.2307/2168387	Conflict and Connection: Rethinking Colonial African History	Frederick Cooper	The American Historical Review	99	5	1994-12-01T00:00:00Z	pp. 1516-1545	American Historical Association, Oxford University Press	fla			
10.1086/533041	10.1086/533041	Other Books Received		The American Historical Review	107	5	2002-12-01T00:00:00Z	pp. 1697-1703	American Historical Association, Oxford University Press	fla			
10.2307/2167761	10.2307/2167761	Collected Essays		The American Historical Review	98	3	1993-06-01T00:00:00Z	pp. 989-1004	American Historical Association, Oxford University Press	fla			
10.1086/ahr.111.2.620b	10.1086/ahr.111.2.620b	Errata		The American Historical Review	111	2	2006-04-01T00:00:00Z	p. 620	American Historical Association, Oxford University Press	fla			
10.2307/2692943	10.2307/2692943	Something She Called a Fever: Michelet, Derrida, and Dust	Carolyn Steedman	The American Historical Review	106	4	2001-10-01T00:00:00Z	pp. 1159-1180	American Historical Association, Oxford University Press	fla			
10.1086/532854	10.1086/532854	What's beyond the Cultural Turn?		The American Historical Review	107	5	2002-12-01T00:00:00Z	p. 1475	American Historical Association, Oxford University Press	fla			
10.1086/532286	10.1086/532286	Documents and Bibliographies		The American Historical Review	107	1	2002-02-01T00:00:00Z	pp. 330-331	American Historical Association, Oxford University Press	fla			
10.2307/2171068	10.2307/2171068	Writing the Individual Back into Collective Memory	Susan A. Crane	The American Historical Review	102	5	1997-12-01T00:00:00Z	pp. 1372-1385	American Historical Association, Oxford University Press	fla			
10.1086/532293	10.1086/532293	Political Economy and Ecology on the Eve of Industrialization: Europe, China, and the Global Conjuncture	Kenneth Pomeranz	The American Historical Review	107	2	2002-04-01T00:00:00Z	pp. 425-446	American Historical Association, Oxford University Press	fla			
10.2307/2169633	10.2307/2169633	Introduction: Shopping Malls in America		The American Historical Review	101	4	1996-10-01T00:00:00Z	p. 1049	American Historical Association, Oxford University Press	fla			
10.2307/30222849	10.2307/30222849	The Profane and Imperfect World of Historiography	Geoff Eley	The American Historical Review	113	2	2008-04-01T00:00:00Z	pp. 425-437	American Historical Association, Oxford University Press	fla			
10.2307/2168599	10.2307/2168599	Grand Narrative in American Historical Writing: From Romance to Uncertainty	Dorothy Ross	The American Historical Review	100	3	1995-06-01T00:00:00Z	pp. 651-677	American Historical Association, Oxford University Press	fla			
10.1086/ahr.111.2.609	10.1086/ahr.111.2.609	Documents and Bibliographies		The American Historical Review	111	2	2006-04-01T00:00:00Z	pp. 609-610	American Historical Association, Oxford University Press	fla			
10.1086/530927	10.1086/530927	Documents and Bibliographies		The American Historical Review	109	4	2004-10-01T00:00:00Z	pp. 1355-1356	American Historical Association, Oxford University Press	fla			
10.2307/2649352	10.2307/2649352	"Redeemer Empire": Russian Millenarianism	David G. Rowley	The American Historical Review	104	5	1999-12-01T00:00:00Z	pp. 1582-1602	American Historical Association, Oxford University Press	fla			
10.1086/ahr.111.1.296a	10.1086/ahr.111.1.296a	Reviews of Books	Patrick Nold	The American Historical Review	111	1	2006-02-01T00:00:00Z	p. 296	American Historical Association, Oxford University Press	fla			
10.1086/532855	10.1086/532855	Back and beyond: Reversing the Cultural Turn?	Ronald Grigor Suny	The American Historical Review	107	5	2002-12-01T00:00:00Z	pp. 1476-1499	American Historical Association, Oxford University Press	fla			
10.2307/2166843	10.2307/2166843	"Myth" and the Making of "Malcolm X"	Gerald Horne	The American Historical Review	98	2	1993-04-01T00:00:00Z	pp. 440-450	American Historical Association, Oxford University Press	fla			
10.2307/2650772	10.2307/2650772	An Ottoman Occidentalist in Europe: Ahmed Midhat Meets Madame Gülnar, 1889	Carter Vaughn Findley	The American Historical Review	103	1	1998-02-01T00:00:00Z	pp. 15-49	American Historical Association, Oxford University Press	fla			
10.2307/2652034	10.2307/2652034	Fraternity and Fratricide in Late Imperial China	Adrian Davis	The American Historical Review	105	5	2000-12-01T00:00:00Z	pp. 1630-1640	American Historical Association, Oxford University Press	fla			
10.1086/ahr.110.4.1318b	10.1086/ahr.110.4.1318b		Samuel K. Cohn Jr.	The American Historical Review	110	4	2005-10-01T00:00:00Z	pp. 1318-1319	American Historical Association, Oxford University Press	fla			
10.2307/2650986	10.2307/2650986	Historians on the Autobiographical Frontier	Jeremy D. Popkin	The American Historical Review	104	3	1999-06-01T00:00:00Z	pp. 725-748	American Historical Association, Oxford University Press	fla			
10.2307/2165497	10.2307/2165497	[Introduction]	Robert A. Rosenstone	The American Historical Review	97	4	1992-10-01T00:00:00Z	pp. 1138-1141	American Historical Association, Oxford University Press	fla			
10.2307/2651207	10.2307/2651207	Histories of Childhood	Hugh Cunningham	The American Historical Review	103	4	1998-10-01T00:00:00Z	pp. 1195-1208	American Historical Association, Oxford University Press	fla			
10.2307/2649566	10.2307/2649566	Culture, Power, and Place: The New Landscapes of East Asian Regionalism	Kären Wigen	The American Historical Review	104	4	1999-10-01T00:00:00Z	pp. 1183-1201	American Historical Association, Oxford University Press	fla			
10.2307/2652029	10.2307/2652029	The Demographic Cost of Sugar: Debates on Slave Societies and Natural Increase in the Americas	Michael Tadman	The American Historical Review	105	5	2000-12-01T00:00:00Z	pp. 1534-1575	American Historical Association, Oxford University Press	fla			
10.2307/40007299	10.2307/40007299	On the Edges of History: Reflections on Historical Archaeology	Alan Mayne	The American Historical Review	113	1	2008-02-01T00:00:00Z	pp. 93-118	American Historical Association, Oxford University Press	fla			
10.2307/2164537	10.2307/2164537	The Historian and the Public Realm	William E. Leuchtenburg	The American Historical Review	97	1	1992-02-01T00:00:00Z	pp. 1-18	American Historical Association, Oxford University Press	fla			
10.1086/532658	10.1086/532658	Collected Essays		The American Historical Review	107	3	2002-06-01T00:00:00Z	pp. 993-1004	American Historical Association, Oxford University Press	fla			
10.2307/2650179	10.2307/2650179	History and Africa/Africa and History	Joseph C. Miller	The American Historical Review	104	1	1999-02-01T00:00:00Z	pp. 1-32	American Historical Association, Oxford University Press	fla			
10.1086/ahr.111.4.1315c	10.1086/ahr.111.4.1315c	Reviews	Gábor Gyáni	The American Historical Review	111	4	2006-10-01T00:00:00Z	pp. 1315-1316	American Historical Association, Oxford University Press	fla			
10.2307/40007100	10.2307/40007100	Race, Racism, and Antiracism: UNESCO and the Politics of Presenting Science to the Postwar Public	Michelle Brattain	The American Historical Review	112	5	2007-12-01T00:00:00Z	pp. 1386-1413	American Historical Association, Oxford University Press	fla			
10.1086/531320	10.1086/531320	Locating Colonial Histories: Between France and West Africa	Gregory Mann	The American Historical Review	110	2	2005-04-01T00:00:00Z	pp. 409-434	American Historical Association, Oxford University Press	fla			
10.2307/2650182	10.2307/2650182	Rewriting Histories of Nationalism: The Politics of "Moderate Nationalism" in India, 1870-1905	Sanjay Seth	The American Historical Review	104	1	1999-02-01T00:00:00Z	pp. 95-116	American Historical Association, Oxford University Press	fla			
10.1086/532096	10.1086/532096	Cosmopolitan Domesticity: Importing the American Dream, 1865-1920	Kristin Hoganson	The American Historical Review	107	1	2002-02-01T00:00:00Z	pp. 55-83	American Historical Association, Oxford University Press	fla			
10.2307/2692744	10.2307/2692744	Walter Benjamin for Historians	Vanessa R. Schwartz	The American Historical Review	106	5	2001-12-01T00:00:00Z	pp. 1721-1743	American Historical Association, Oxford University Press	fla			
10.1086/ahr.110.5.1454	10.1086/ahr.110.5.1454	The King of Controversy: History and Nation‐Making in Late Colonial India	Kumkum Chatterjee	The American Historical Review	110	5	2005-12-01T00:00:00Z	pp. 1454-1475	American Historical Association, Oxford University Press	fla			
10.2307/40008441	10.2307/40008441	"Do Prophets Come with a Sword?" Conquest, Empire, and Historical Narrative in the Early Islamic World	Thomas Sizgorich	The American Historical Review	112	4	2007-10-01T00:00:00Z	pp. 993-1015	American Historical Association, Oxford University Press	fla			
10.2307/2649967	10.2307/2649967	"No Longer an Evenly Flowing River": Time, History, and the Novel	Lynn Hunt	The American Historical Review	103	5	1998-12-01T00:00:00Z	pp. 1517-1521	American Historical Association, Oxford University Press	fla			
10.1086/533242	10.1086/533242	Word Made Flesh: Christianity, Modernity, and Cultural Colonialism in the Work of Jean and John Comaroff	Elizabeth Elbourne	The American Historical Review	108	2	2003-04-01T00:00:00Z	pp. 435-459	American Historical Association, Oxford University Press	fla			
